13139501300,0
13425594500,2
13682723200,0
13938724500,2
14206205800,0
14451209200,2
14748264300,0
14992347800,2
15254396200,0
15504433600,2
15751492600,0
16014634200,2
16308599700,1
16513634400,3
16794710600,1
17031774700,3
17300862300,1
17594943700,3
17852133700,1
18079083100,3
18338109500,1
18591849200,3
18876453100,1
19136580400,3
19377656400,0
19627693500,2
19873835100,0
20105830700,2
20342435800,0
20573478500,2
20864544300,3
21103815100,0
21388736400,3
21644939700,2
21907954300,0
22160072300,2
22448087800,0
22702160100,2
23135509800,0
23247570400,3
23501651600,1
23776733400,3
24024899900,2
24234991700,1
24494260900,2
24737246500,1
25007440600,0
25248354900,2
25546424700,0
27042330800,2
27134416500,1
27209364900,0
27348412000,1
27449454200,0
28476797100,3
29195963100,3
29705097700,3
29967768300,2
30704987500,2
31225095100,2
31503146900,0
32972729300,2
33084776900,1
33184765100,0
33316800900,1
33431860100,0
34409096900,3
35194071300,3
35701395800,3
35939058900,2
36703936200,2
37188170700,2
37473214100,1
37540215100,0
37684340100,1
37779354400,0
37925604900,1
38028659500,0
38146671800,1
38248740600,0
38369772800,1
38478814200,0
38594833500,1
38710851100,0
38837924900,1
38967029800,0
39089962700,1
39221985700,0
39343044100,1
39455535200,0
39572106700,1
39674143400,0
39814697600,1
39946803700,0
40060789300,1
40148808900,0
40274843200,3
41109078200,3
41571186900,3
41805240200,2
42549445900,2
43075712100,2
43306881300,0
44727746500,2
44881771100,1
44971828700,0
45106890700,1
45178913800,0
46210212300,3
46972917200,3
47483026900,3
47748101400,2
48445085300,2
48990807400,2
49243879600,0
49476937300,2
49715390400,0
49987666000,2
50239805100,0
50483872700,2
50734958600,0
51006080400,2
51269195600,0
51537196200,2
51775870900,0
52036914200,2
52296017100,1
52575017900,3
52801065100,1
53067234100,3
53344391200,1
53631405600,3
53889497500,1
54138654300,3
54387640000,1
54640796100,3
54908828000,1
55181951600,3
55406952900,0
55687108000,2
55968216900,0
56241322400,2
56489426200,0
56780609600,2
57018517900,3
57283855600,0
57555903700,3
57802961900,2
58044987100,0
58303059200,2
58590168900,1
58815218200,3
59068271000,1
59343354100,3
59595417500,1
59874999100,3
60146058300,2
60428122800,1
60686173300,2
60927235900,1
61180300900,0
61435491800,1
61717517900,0
61940569400,2
62208621100,0
62453717900,2
62728802600,0
62969905900,2
63267914400,0
63526017900,2
63773578200,0
64032778800,2
64287806100,0
64536982200,2
64844943400,0
65056987600,2
65314145400,0
65541146100,3
65840248700,2
66118304500,0
66372367600,3
66607506100,2
66871566100,0
67133631500,3
67403712900,2
67650758800,0
67944866400,0
68191935300,2
68447986600,0
68719042500,2
68961096600,0
69220218200,2
69457282500,3
69779307900,0
69998363500,3
70272476700,2
70547520000,0
70791598800,2
71104687500,0
71341700300,2
71568790800,0
71865821400,3
72108894500,0
72409944500,3
72657995500,2
72913065700,0
73164126400,2
73434223800,1
73677291900,0
73935330500,1
74208992100,0
74479036700,2
74730080400,0
75004196500,2
75247307400,0
75534150900,2
75793256100,0
76070406700,2
76313443700,0
76577563300,2
76844891600,0
77096597900,2
77411511200,1
77629754700,3
77946649100,1
78233769600,3
78419776700,1
78717924500,3
78977485300,1
79220688200,3
79500713400,1
79771853900,3
80022909400,1
80264032400,3
80528114300,0
80797123100,2
81042208100,0
81346337800,2
81589404200,0
81870472400,2
82123565300,3
82385587600,0
82671708800,3
82971848000,2
83178876000,0
83475912600,2
83777972600,1
83972050500,3
84212146400,1
84514200900,3
84818253800,1
85028315700,3
85329380900,2
85572517300,1
85805574300,2
86042688900,1
86303646400,0
86574709300,0
86814762700,0
88291142900,2
88395317800,1
88540355900,0
88645336500,1
88736338200,0
89809212900,3
90538839400,3
91075071600,3
91340142000,2
92029378400,2
92479462900,2
92796630400,0
94308950900,2
94394959600,1
94578982200,0
94697069800,1
94793728500,0
95750018800,3
96582318400,3
97071662000,3
97341172900,2
98147527500,2
98577570700,2
98841741100,1
98940737500,0
99065807700,1
99182927200,0
99325852900,1
99438855100,0
99603896400,1
99693940300,0
99813949500,1
99903997600,0
100063005200,1
100163043500,0
100307628100,1
100415693300,0
100545692100,1
100643779000,0
100766762400,1
100888786800,0
101034854200,1
101143847000,0
101283889500,1
101386948900,0
101523943700,1
101634972300,0
101741981500,3
102447196000,3
103003409200,3
103247428200,2
104045087200,2
104517203500,2
104761352400,0
106237814800,2
106372864200,1
106474842100,0
106635975000,1
106712956300,0
107716213200,3
108472929600,3
109025057900,3
109284220400,2
110059913900,2
110530395500,2
110816337600,0
111041066000,2
111291139100,0
111558230900,2
111807808100,0
112051902500,2
112323728200,0
112591755200,2
112850779500,0
113086876200,2
113370961600,0
113616748300,2
113905809200,1
114140833000,3
114411323900,1
114707399200,3
114969344900,1
115241295200,3
115518384500,1
115777544300,3
116044689500,1
116304732700,3
116580837700,1
116840904700,3
117091969000,0
117375195200,2
117596152500,0
117875680700,2
118145728900,0
118420983700,2
118686386600,3
118916457800,0
119214494300,3
119473579000,2
119714633300,0
120012752400,2
120309806900,1
120537872300,2
120770896800,1
121024948100,3
121314099100,1
121571166100,3
121848197800,2
122142251800,1
122386332300,2
122657387500,1
122917444900,0
123184506800,1
123474569500,0
123739642700,2
123971736800,0
124256767900,2
124513874000,0
124781902800,2
125079942000,0
125305029600,2
125612482000,3
125618468500,0
125862525100,0
126130210000,2
126394241800,0
126655332400,2
126888652400,0
127144752300,2
127378812500,3
127673884700,2
127937981400,0
128222125300,3
128497120600,2
128755141300,0
128979212200,3
129278332900,2
129557386300,1
129776741300,0
130078736500,2
130306842700,0
130574641100,2
130840920800,0
131143243700,2
131387277000,3
131676342800,0
131926450200,3
132213419300,2
132474493000,0
132752545600,2
132977598900,0
133257615200,3
133474522400,0
133772564600,2
134046037300,0
134333200500,2
134578160800,1
134911508300,1
135112678800,2
135373753400,0
135652936000,1
135905991000,0
136161489900,0
136467541600,2
136674579500,0
136988177800,2
137209209100,0
137493288500,2
137775389200,0
138069417800,2
138297489300,0
138574566800,2
138811596800,0
139069681700,2
139363701200,1
139627751100,3
139842806300,1
140149848100,3
140410913100,1
140684015400,3
140941077900,1
141230403100,3
141483412600,1
141708466700,3
141985511500,1
142264585600,3
142518663300,0
142786953500,2
143075049800,0
143362094000,2
143609165000,0
143870202300,2
144174265300,3
144408632600,0
144689672200,3
144956776600,2
145193896500,0
145464861200,2
145759002100,1
145962067600,3
146234092500,1
146488063700,3
146769162100,1
147047455600,3
147329527500,2
147566444800,1
147804482000,2
148097578900,1
148276589000,0
148575735300,2
148853723200,0
150343455200,2
150474452700,1
150546493600,0
150745960200,1
150844976400,0
151830681400,3
152590359800,3
153110419700,3
153346247000,2
154140410100,2
154624544300,2
154867565200,0
156300876000,2
156459925300,1
156608488500,0
156722516400,1
156815544200,0
157761808800,3
158607679900,3
159141769200,3
159384857600,2
160157022800,2
160658675600,2
160907699200,1
161035745500,0
161165757700,1
161264786900,0
161436830600,1
161507851700,0
161644880700,1
161724900300,0
161869920900,1
161964321400,0
162108036500,1
162186057300,0
162338093100,2
162445120600,1
162603144100,2
162688659900,1
162834723100,2
162923744300,1
163048711100,2
163152990300,1
163266847900,2
163387183600,1
163526362400,2
163659375800,1
163801427500,3
164580277300,3
165065506800,3
165278588000,2
166083866600,2
166563345800,2
166840425700,0
168317074700,2
168417018800,1
168572934200,0
168667931200,1
168784078300,0
169745322400,3
170549028900,3
171037141400,3
171279194600,2
172040386300,2
172492486200,2
172786120700,1
172855191400,2
172926198200,1
173004212800,2
173076207400,1
173138223400,2
173240798300,1
173298838400,2
173410836200,1
173424151300,2
173549926100,3
173641043400,2
173745924600,3
173840923100,2
173939159900,2
173945001500,1
174088008600,2
174176007200,1
174236759900,2
174347823800,2
174387774800,3
174511846600,2
174542840400,3
174653867100,2
174705912900,3
174814921300,2
174976953400,3
175074602700,2
175132571700,3
175229581400,2
175302597900,3
175401681100,1
175439651400,2
175554714500,1
175612719300,2
175739770900,3
175770797600,2
175877857600,3
175934813200,2
176043848100,3
176099878500,2
176190865800,3
176266860500,2
176367888100,3
176468938300,2
176522934800,3
176635962000,2
176705995600,2
176778979700,1
176921059200,1
176952200000,2
177102237500,3
177102237500,2
177251294800,3
177300302000,2
177405338100,3
177441344200,2
177564376200,3
177603362400,2
177713419400,3
177793415800,1
177869451700,3
178019454300,3
178492422800,2
178602123200,1
178783795200,0
178896846800,2
179000870000,1
179132928200,2
179207920700,1
179316009300,2
179436043700,1
179578127900,2
179690130600,1
179813877200,2
179934876900,1
180054355600,2
180146363800,1
180304407700,2
180418494300,1
180553467600,2
180661544300,1
180774671900,2
180880676700,1
181025686200,2
181132710000,1
181274753200,2
181406788000,1
181570787900,2
181657804000,1
181772903100,2
181873885900,1
182012912000,2
182111928000,1
182202013400,2
182304961000,1
182472020700,2
182580071000,1
182717578500,2
182843112200,1
182979159300,2
183083145500,1
183213196400,2
183340208400,1
183444243400,2
183568303000,1
183689305300,2
183810342300,1
183961416600,2
184019397900,1
184240461600,0
184576521200,0
184699562100,2
184817581000,0
184938599600,2
185044619100,0
185164657900,2
185431745200,1
185746773200,0
185971864700,0
186129906600,2
186244920900,0
186369965800,2
186490034000,0
186614025500,2
186698039700,0
186835088600,1
187196384000,0
187458455300,0
187585454400,2
187719544600,0
187824506500,2
187968549500,0
188078607200,2
188177629700,0
188311652400,1
188678742900,0
188906753300,0
189068798100,2
189167829300,0
189300383100,2
189418371200,0
189530892400,2
189612891900,0
189744142400,1
190133090000,2
190243634000,1
190361697500,2
190475659300,1
190643228000,2
190764228900,1
190888358100,2
191021306100,1
191139309700,2
191246342900,1
191405395500,2
191466778900,1
191618792000,2
191712914900,1
191843829500,2
191936501200,1
192051554800,2
192174552000,1
192328629700,2
192435594100,1
192574636900,2
192677686800,1
192797712300,2
192905149400,1
193065183200,3
193193198500,2
193410297700,1
193534822700,2
193642878900,1
193774093800,3
193934203900,2
194088958700,1
194199939400,2
194301531300,1
194393553100,2
194549585200,3
194697925200,2
194789026100,1
194894220900,2
194978232400,1
195043285600,2
195276220800,3
195377217300,2
195519242400,1
195625285600,2
195735342100,1
195830342900,2
195966371800,0
197407880400,2
197571928300,1
197688932400,0
197810959300,1
197934018800,0
198960246400,3
199714938200,3
200252041900,3
200482103100,2
201244284500,2
201788536100,2
202072603600,0
203564982500,2
203728029900,1
203844063500,0
203958067800,1
204067102300,0
205012876900,3
205781609800,3
206303141400,3
206563194000,2
207350404300,2
207807525800,2
208096601600,1
208213634900,0
208334191900,1
208427181000,0
208547200200,1
208671230900,0
208799234100,1
208892291000,0
209025320200,1
209139340500,0
209303389300,1
209402419200,0
209551416700,1
209676521600,0
209783494500,1
209900497800,0
210047556000,1
210146593500,0
210271606700,1
210388638100,0
210516641100,1
210641135100,0
210769989500,1
210875694200,0
211026710200,3
211741908200,3
212306214800,3
212503365100,2
213209566800,2
213747255500,2
214035374500,0
215475693500,2
215605781600,1
215774813600,0
215870852300,1
215970854500,0
216937987900,3
217720496900,3
218214631500,3
218465698300,2
219181934300,2
219692015700,2
219967070900,0
220081141000,1
220187183500,0
220307218700,1
220398222400,0
220536272900,1
220633342500,0
220764334100,1
220843390900,0
220946521700,1
221039529600,0
221187616000,1
221276612000,0
221414607800,1
221533660000,0
221626667000,1
221776682400,0
