39854754200,0
39922402400,1
39962643800,2
40033470900,3
40462549200,3
40962890000,2
40997882800,3
41491609100,3
41795882100,3
42394171800,2
42411269200,3
42852575700,3
43334131700,2
43370152300,3
43716511300,3
44193687700,3
44740204200,2
44837057100,3
45230332000,3
45680335700,2
45725583600,3
46141862300,3
46532038400,3
47116111700,1
47152074200,2
47208111000,3
47599358900,3
48003679300,2
48115275000,3
48450819800,3
48886323500,3
49453755700,1
49517230600,2
49559200200,3
49932136000,3
50365571200,1
50456461900,2
50488460400,3
50814462500,3
51278611700,3
51818192600,0
51894873900,1
51894873900,2
52039396100,3
52297072900,3
52755118400,3
53187652600,2
53287429400,3
53639263300,3
54244265300,1
54315262300,2
54413356100,3
54713017700,3
55165874700,1
55222622400,2
55322705000,3
55598120600,3
56011828700,3
56592174000,1
56642758300,2
56737446700,3
57034864800,3
57466785600,1
57532051000,2
57589590400,3
57929255600,3
58348782900,3
58491341400,2
58661182300,1
58956747300,1
59025538400,2
59114218900,3
59423435700,3
59875551800,1
59908565400,2
59980200900,3
60271115100,3
60734300700,3
61357984100,1
61401135700,2
61460339700,3
61792223200,3
62239172700,1
62281112400,2
62372159400,3
62699787400,3
63129903700,3
63795968000,1
63845200800,2
63917408600,3
64181218600,3
64655345400,1
64724553400,2
64828663000,3
65132858500,3
65523526400,3
66121057500,1
66145031900,2
66255733700,3
66557739300,3
66976819000,1
67034309400,2
67101839600,3
67415193300,3
67867974300,3
68468780400,1
68573847100,2
68639902400,3
68917289200,3
69426235000,1
69483270300,2
69532290600,3
69792693400,3
70269337200,3
70893702000,1
70893702000,0
70997057600,2
70997057600,3
71289484500,3
71289484500,2
71710718800,0
71723725300,1
71892779100,2
71892779100,3
72192591200,2
72192591200,3
72594301000,2
72594301000,3
73184893100,1
73207856400,2
73229154000,3
73604379600,3
74024860000,1
74091048000,2
74163041600,3
74496685100,3
74927331500,3
75558005800,1
75589377800,2
75676656700,3
75985764100,3
76430339300,3
76731602200,3
76957487600,2
77036933400,1
77152200400,0
77324328700,2
77450580500,1
77634047700,2
77947771200,1
77989030400,2
78017973400,2
78103373200,3
78397400000,3
78860547500,1
78898062900,2
78987592200,3
79260848100,3
79726938100,3
80272421700,1
80320442600,2
80385753100,3
80752064300,3
81195025800,1
81255019400,2
81298002300,3
81619331200,3
82068448200,3
82672581100,1
82729215100,2
82765218400,3
83096705300,3
83568267800,1
83607232300,2
83677634300,3
83968968800,3
84415436100,3
84987950200,1
85052372200,2
85152907200,3
85422591900,3
85874727600,1
85908460100,2
86003512900,3
86315473700,3
86736927900,3
86845087500,2
86973565000,1
87160021200,0
87355270500,1
87393033100,2
87458027100,3
87715457100,3
88221695600,0
88221695600,1
88258753600,2
88286810300,3
88580552500,3
89057942000,3
89584243200,0
89649824200,1
89778334100,2
89825472200,3
90110527800,3
90491397300,0
90595411700,1
90658279500,2
90749311300,3
91012029700,3
91445346800,3
92015519200,0
92060232400,1
92127056400,2
92226332300,3
92464292800,3
92847285700,0
92943420600,1
93035709300,2
93129304300,3
93345673700,3
93779742500,3
94332566900,2
94381587800,3
94797197900,3
95203793900,2
95268104300,3
95687934500,3
96143929700,3
96698808800,2
96715304500,3
97148829300,3
97608611800,2
97654481400,3
98035330800,3
98478843700,3
99039446600,2
99117457100,3
99542087900,3
99984504400,2
100019000900,3
100387796800,3
100830447500,3
101420211500,1
101455415500,2
101515460100,3
101887421300,3
102301796600,1
102336805500,2
102373549900,3
102712019400,3
103153752700,3
103806493800,2
103806493800,1
103912337100,3
104208791900,3
104642086400,1
104684039600,2
104759543900,3
105072469400,3
105493515700,3
106091447500,1
106154891400,2
106229314900,3
106579768400,3
107006407000,2
107073771400,3
107432249200,3
107895642900,3
108483616900,0
108508171000,1
108542694200,2
108641981600,3
108943952200,3
109359469300,0
109389448200,1
109459758500,2
109533407300,3
109819089200,3
110245518500,3
110840147100,0
110908953900,1
110976024200,2
111075204100,3
111318950900,3
111664435000,0
111731033400,1
111795169300,2
111889030200,3
112146252600,3
112590054400,3
113164630400,0
113233189000,1
113266699900,2
113368757900,3
113583491100,3
114056587700,3
114356831600,3
114459902000,2
114636838400,1
114775139200,0
114949697700,1
115115888600,2
115532608100,1
115600584400,2
115672373800,3
115966535200,3
116437450200,1
116500920000,2
116549672900,3
116869615500,3
117342431200,3
117902730800,2
117966378400,3
118328016800,3
118792507400,2
118828573500,3
119189753900,3
119607414300,3
120273047400,1
120316507800,2
120398444100,3
120705270600,3
121138050500,1
121213303500,2
121255342300,3
121565158700,3
121976845400,3
122575134600,1
122675578900,2
122732107100,3
123005002200,3
123503561300,1
123539156700,2
123596559700,3
124042901000,1
124344082000,3
124475498100,3
124613706300,1
124916245200,1
124975137200,2
125046098800,3
125359296200,3
125800717800,1
125878123100,2
125901398600,3
126197978100,3
126662506900,3
127278444900,1
127345521900,2
127413503800,3
127664751200,3
128117080100,1
128198159000,2
128303208500,3
128555705700,3
129009070600,3
129555200300,1
129623242800,2
129688279000,3
130039242800,3
130430508000,1
130499505900,2
130566090300,3
130855481500,3
131300801900,3
131886220700,1
131989753300,2
132049149500,3
132351010800,3
132775021900,1
133040395800,3
133206730000,1
133326946100,2
133471571200,1
133639686900,2
133738492000,0
133919685700,1
134241661800,1
134321327800,2
134394410500,3
134686254000,3
135185199600,1
135293471900,2
135363469900,3
135688907700,1
135712429400,2
135990591900,2
136248010000,1
136533183100,3
136556578500,2
136696466800,2
136696466800,3
136825895900,1
137124056600,3
137124056600,2
137421765200,1
137749654100,3
137749654100,2
138004131400,1
138324769200,2
138324769200,3
138644583800,0
138889792000,3
138921118400,2
139237803900,0
139507266000,2
139507266000,3
139792308600,0
140079290100,3
140079290100,2
140363661100,0
140674971000,3
140674971000,2
140899632900,0
141183447400,3
141214182900,2
141506770200,0
141785948200,3
141785948200,2
142094378900,0
142349330200,3
142349330200,2
142685608100,0
142943472900,3
142975021400,2
143265833600,0
143521487100,2
143521487100,3
144146516100,3
144180239700,2
